site_id,wacc_pct,scenario,cf_wind_used,wind_speed_ms,connection_cost_per_kw,effective_capex_usd_per_kw,lcoe_usd_mwh,lcoe_low_usd_mwh,lcoe_high_usd_mwh,is_capex_provisional,tech_id,lifetime_yr
pupuk-kaltim-bontang,12.0,within_boundary,0.077,3.96,0.0,1650.0,367.29,283.29,497.95,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,14.0,within_boundary,0.077,3.96,0.0,1650.0,412.02,315.83,561.66,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,16.0,within_boundary,0.077,3.96,0.0,1650.0,457.94,349.22,627.06,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,18.0,within_boundary,0.077,3.96,0.0,1650.0,504.72,383.24,693.68,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,20.0,within_boundary,0.077,3.96,0.0,1650.0,552.13,417.72,761.2,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,4.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,149.17,121.65,191.99,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,6.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,174.96,140.94,227.88,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,8.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,203.06,161.96,266.99,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,10.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,233.04,184.38,308.72,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,12.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,264.51,207.93,352.53,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,14.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,297.13,232.33,397.94,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,16.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,330.61,257.37,444.54,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,18.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,364.72,282.88,492.02,False,TECH_WIND_ONSHORE,27
pupuk-kaltim-bontang,20.0,grid_connected_solar,0.1143,4.49,90.8,1785.8,399.28,308.74,540.13,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,4.0,within_boundary,0.0551,3.69,0.0,1650.0,292.21,235.12,381.02,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,6.0,within_boundary,0.0551,3.69,0.0,1650.0,341.64,271.07,451.42,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,8.0,within_boundary,0.0551,3.69,0.0,1650.0,395.48,310.22,528.1,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,10.0,within_boundary,0.0551,3.69,0.0,1650.0,452.94,352.01,609.94,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,12.0,within_boundary,0.0551,3.69,0.0,1650.0,513.27,395.89,695.86,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,14.0,within_boundary,0.0551,3.69,0.0,1650.0,575.79,441.35,784.9,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,16.0,within_boundary,0.0551,3.69,0.0,1650.0,639.95,488.02,876.29,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,18.0,within_boundary,0.0551,3.69,0.0,1650.0,705.32,535.56,969.4,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,20.0,within_boundary,0.0551,3.69,0.0,1650.0,771.57,583.75,1063.75,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,4.0,grid_connected_solar,0.097,4.24,191.7,1886.7,183.05,150.62,233.5,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,6.0,grid_connected_solar,0.097,4.24,191.7,1886.7,215.15,175.06,277.51,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,8.0,grid_connected_solar,0.097,4.24,191.7,1886.7,250.12,201.69,325.46,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,10.0,grid_connected_solar,0.097,4.24,191.7,1886.7,287.45,230.12,376.63,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,12.0,grid_connected_solar,0.097,4.24,191.7,1886.7,326.63,259.95,430.35,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,14.0,grid_connected_solar,0.097,4.24,191.7,1886.7,367.24,290.87,486.02,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,16.0,grid_connected_solar,0.097,4.24,191.7,1886.7,408.91,322.61,543.16,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,18.0,grid_connected_solar,0.097,4.24,191.7,1886.7,451.38,354.95,601.38,False,TECH_WIND_ONSHORE,27
pupuk-sriwidjaja-palembang,20.0,grid_connected_solar,0.097,4.24,191.7,1886.7,494.41,387.71,660.37,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,4.0,within_boundary,0.0622,3.78,0.0,1650.0,258.86,208.28,337.53,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,6.0,within_boundary,0.0622,3.78,0.0,1650.0,302.64,240.12,399.89,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,8.0,within_boundary,0.0622,3.78,0.0,1650.0,350.34,274.81,467.82,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,10.0,within_boundary,0.0622,3.78,0.0,1650.0,401.24,311.83,540.32,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,12.0,within_boundary,0.0622,3.78,0.0,1650.0,454.68,350.7,616.43,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,14.0,within_boundary,0.0622,3.78,0.0,1650.0,510.06,390.98,695.31,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,16.0,within_boundary,0.0622,3.78,0.0,1650.0,566.9,432.31,776.26,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,18.0,within_boundary,0.0622,3.78,0.0,1650.0,624.81,474.43,858.74,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,20.0,within_boundary,0.0622,3.78,0.0,1650.0,683.5,517.11,942.32,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,4.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,128.22,104.76,164.71,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,6.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,150.46,121.46,195.56,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,8.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,174.68,139.65,229.17,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,10.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,200.53,159.06,265.04,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,12.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,227.66,179.43,302.69,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,14.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,255.79,200.55,341.71,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,16.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,284.65,222.22,381.76,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,18.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,314.06,244.31,422.56,False,TECH_WIND_ONSHORE,27
petrokimia-gresik,20.0,grid_connected_solar,0.1341,4.77,111.5,1806.5,343.86,266.69,463.91,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,4.0,within_boundary,0.05,3.02,0.0,1650.0,322.02,259.1,419.89,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,6.0,within_boundary,0.05,3.02,0.0,1650.0,376.48,298.71,497.46,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,8.0,within_boundary,0.05,3.02,0.0,1650.0,435.82,341.87,581.97,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,10.0,within_boundary,0.05,3.02,0.0,1650.0,499.14,387.92,672.16,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,12.0,within_boundary,0.05,3.02,0.0,1650.0,565.62,436.27,766.84,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,14.0,within_boundary,0.05,3.02,0.0,1650.0,634.52,486.37,864.96,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,16.0,within_boundary,0.05,3.02,0.0,1650.0,705.23,537.8,965.67,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,18.0,within_boundary,0.05,3.02,0.0,1650.0,777.27,590.19,1068.27,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,20.0,within_boundary,0.05,3.02,0.0,1650.0,850.27,643.29,1172.25,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,4.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,98.5,80.34,126.75,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,6.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,115.53,93.08,150.46,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,8.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,134.09,106.96,176.28,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,10.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,153.89,121.78,203.83,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,12.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,174.67,137.33,232.76,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,14.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,196.22,153.45,262.74,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,16.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,218.33,170.0,293.51,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,18.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,240.86,186.85,324.86,False,TECH_WIND_ONSHORE,27
pupuk-kujang-cikampek,20.0,grid_connected_solar,0.1732,5.33,92.2,1787.2,263.68,203.93,356.63,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,4.0,within_boundary,0.0507,3.63,0.0,1650.0,317.57,255.52,414.09,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,6.0,within_boundary,0.0507,3.63,0.0,1650.0,371.29,294.59,490.59,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,8.0,within_boundary,0.0507,3.63,0.0,1650.0,429.8,337.15,573.94,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,10.0,within_boundary,0.0507,3.63,0.0,1650.0,492.25,382.56,662.88,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,12.0,within_boundary,0.0507,3.63,0.0,1650.0,557.81,430.24,756.25,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,14.0,within_boundary,0.0507,3.63,0.0,1650.0,625.76,479.66,853.02,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,16.0,within_boundary,0.0507,3.63,0.0,1650.0,695.49,530.37,952.34,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,18.0,within_boundary,0.0507,3.63,0.0,1650.0,766.54,582.04,1053.52,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,20.0,within_boundary,0.0507,3.63,0.0,1650.0,838.53,634.41,1156.07,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,4.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,74.44,60.9,95.51,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,6.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,87.38,70.64,113.42,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,8.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,101.47,81.25,132.93,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,10.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,116.51,92.57,153.75,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,12.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,132.3,104.46,175.61,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,14.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,148.66,116.77,198.26,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,16.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,165.45,129.42,221.51,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,18.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,182.56,142.3,245.2,False,TECH_WIND_ONSHORE,27
pupuk-iskandar-muda-lhokseumawe,20.0,grid_connected_solar,0.2323,6.37,125.6,1820.6,199.9,155.35,269.2,False,TECH_WIND_ONSHORE,27
